x,y,MIN_REL_HUMIDITY,STATION_NAME,TOTAL_RAIN_FLAG,LOCAL_DATE,LOCAL_MONTH,COOLING_DEGREE_DAYS,MEAN_TEMPERATURE_FLAG,CLIMATE_IDENTIFIER,DIRECTION_MAX_GUST_FLAG,ID,MAX_TEMPERATURE_FLAG,HEATING_DEGREE_DAYS_FLAG,MAX_TEMPERATURE,SPEED_MAX_GUST,TOTAL_SNOW,PROVINCE_CODE,TOTAL_SNOW_FLAG,DIRECTION_MAX_GUST,SNOW_ON_GROUND_FLAG,MIN_REL_HUMIDITY_FLAG,TOTAL_PRECIPITATION,LOCAL_DAY,TOTAL_PRECIPITATION_FLAG,MAX_REL_HUMIDITY_FLAG,TOTAL_RAIN,LOCAL_YEAR,COOLING_DEGREE_DAYS_FLAG,SNOW_ON_GROUND,MIN_TEMPERATURE_FLAG,MEAN_TEMPERATURE,SPEED_MAX_GUST_FLAG,HEATING_DEGREE_DAYS,MAX_REL_HUMIDITY,MIN_TEMPERATURE
-114.02027777777778,51.11388888888889,52,CALGARY INT'L A,,2001-03-25 00:00:00,3,0,,3031093,E,3031093.2001.3.25,,,2.9,54,0,AB,,18,,,0,25,,,0,2001,,3,,-2.2,E,20.2,79,-7.3
-114.02027777777778,51.11388888888889,34,CALGARY INT'L A,,2001-03-26 00:00:00,3,0,,3031093,E,3031093.2001.3.26,,,10.3,65,6.5,AB,,33,T,,7.5,26,,,1,2001,,0,,3.9,E,14.1,87,-2.6
-114.02027777777778,51.11388888888889,56,CALGARY INT'L A,,2001-03-27 00:00:00,3,0,,3031093,,3031093.2001.3.27,,,3.4,0,0,AB,,0,,,0,27,,,0,2001,,5,,-2.7,,20.7,82,-8.7
-114.02027777777778,51.11388888888889,29,CALGARY INT'L A,,2001-03-28 00:00:00,3,0,,3031093,E,3031093.2001.3.28,,,10.7,52,0,AB,,28,,,0,28,,,0,2001,,1,,5.4,E,12.6,50,0
-114.02027777777778,51.11388888888889,38,CALGARY INT'L A,,2001-03-29 00:00:00,3,0,,3031093,E,3031093.2001.3.29,,,7.1,54,0.2,AB,,36,,,0,29,T,,0,2001,,0,,1.8,E,16.2,76,-3.5
-114.02027777777778,51.11388888888889,29,CALGARY INT'L A,,2001-03-30 00:00:00,3,0,,3031093,E,3031093.2001.3.30,,,4.4,61,0,AB,T,34,T,,0,30,T,,0,2001,,0,,0.3,E,17.7,78,-3.8
-114.02027777777778,51.11388888888889,32,CALGARY INT'L A,,2001-03-31 00:00:00,3,0,,3031093,E,3031093.2001.3.31,,,9.6,56,0,AB,,27,,,0,31,,,0,2001,,0,,1.1,E,16.9,70,-7.5
-114.02027777777778,51.11388888888889,39,CALGARY INT'L A,,2001-04-01 00:00:00,4,0,,3031093,,3031093.2001.4.1,,,8.3,0,8.6,AB,,0,,,7.8,1,,,0,2001,,0,,1,,17,86,-6.4
-114.02027777777778,51.11388888888889,80,CALGARY INT'L A,,2001-04-02 00:00:00,4,0,,3031093,E,3031093.2001.4.2,,,0.1,50,11.2,AB,,4,,,8.8,2,,,0,2001,,12,,-1.8,E,19.8,87,-3.7
-114.02027777777778,51.11388888888889,78,CALGARY INT'L A,,2001-04-03 00:00:00,4,0,,3031093,E,3031093.2001.4.3,,,-1.3,37,5.6,AB,,36,,,2,3,,,0,2001,,19,,-3.2,E,21.2,85,-5.1
-114.02027777777778,51.11388888888889,48,CALGARY INT'L A,,2001-04-04 00:00:00,4,0,,3031093,E,3031093.2001.4.4,,,1.5,39,0.2,AB,,27,,,0,4,T,,0,2001,,15,,-6,E,24,86,-13.4
-114.02027777777778,51.11388888888889,39,CALGARY INT'L A,,2001-04-05 00:00:00,4,0,,3031093,E,3031093.2001.4.5,,,6.9,46,0,AB,,28,,,0,5,,,0,2001,,10,,3.3,E,14.7,66,-0.3
-114.02027777777778,51.11388888888889,28,CALGARY INT'L A,,2001-04-06 00:00:00,4,0,,3031093,,3031093.2001.4.6,,,8.5,0,0,AB,,0,,,0,6,,,0,2001,,6,,3.7,,14.3,63,-1.2
-114.02027777777778,51.11388888888889,43,CALGARY INT'L A,,2001-04-07 00:00:00,4,0,,3031093,,3031093.2001.4.7,,,10,0,0,AB,,0,,,0,7,,,0,2001,,4,,3.6,,14.4,68,-2.8
-114.02027777777778,51.11388888888889,69,CALGARY INT'L A,T,2001-04-08 00:00:00,4,0,,3031093,E,3031093.2001.4.8,,,4.5,44,0.4,AB,,34,,,0.2,8,,,0,2001,,2,,1.9,E,16.1,87,-0.8
-114.02027777777778,51.11388888888889,36,CALGARY INT'L A,,2001-04-09 00:00:00,4,0,,3031093,E,3031093.2001.4.9,,,10.5,56,0,AB,T,36,T,,0,9,T,,0,2001,,0,,3.3,E,14.7,87,-4
-114.02027777777778,51.11388888888889,47,CALGARY INT'L A,,2001-04-10 00:00:00,4,0,,3031093,E,3031093.2001.4.10,,,3,48,0,AB,T,36,T,,0,10,T,,0,2001,,0,,-0.3,E,18.3,81,-3.6
-114.02027777777778,51.11388888888889,47,CALGARY INT'L A,,2001-04-11 00:00:00,4,0,,3031093,E,3031093.2001.4.11,,,1.2,44,0.6,AB,,34,T,,0,11,T,,0,2001,,0,,-2.2,E,20.2,76,-5.6
-114.02027777777778,51.11388888888889,40,CALGARY INT'L A,,2001-04-12 00:00:00,4,0,,3031093,E,3031093.2001.4.12,,,6.8,35,0,AB,,15,T,,0,12,,,0,2001,,0,,-0.4,E,18.4,75,-7.5
-114.02027777777778,51.11388888888889,22,CALGARY INT'L A,,2001-04-13 00:00:00,4,0,,3031093,M,3031093.2001.4.13,,,9.7,,0,AB,,,,,0,13,,,0,2001,,0,,2.5,M,15.5,70,-4.8
-114.02027777777778,51.11388888888889,47,CALGARY INT'L A,T,2001-04-14 00:00:00,4,0,,3031093,E,3031093.2001.4.14,,,6.7,59,0.8,AB,,34,,,0.2,14,,,0,2001,,0,,2.6,E,15.4,83,-1.6
-114.02027777777778,51.11388888888889,36,CALGARY INT'L A,,2001-04-15 00:00:00,4,0,,3031093,E,3031093.2001.4.15,,,6.1,39,0.6,AB,,12,T,,0.2,15,,,0,2001,,0,,1.9,E,16.1,86,-2.3
-114.02027777777778,51.11388888888889,37,CALGARY INT'L A,,2001-04-16 00:00:00,4,0,,3031093,E,3031093.2001.4.16,,,8.3,61,0,AB,,17,,,0,16,,,0,2001,,0,,1.6,E,16.4,73,-5.1
-114.02027777777778,51.11388888888889,13,CALGARY INT'L A,,2001-04-17 00:00:00,4,0,,3031093,E,3031093.2001.4.17,,,18.9,85,0,AB,,27,,,0,17,,,0,2001,,0,,8.5,E,9.5,64,-2
-114.02027777777778,51.11388888888889,16,CALGARY INT'L A,,2001-04-18 00:00:00,4,0,,3031093,E,3031093.2001.4.18,,,16.3,46,0,AB,,30,,,0,18,,,0,2001,,0,,7,E,11,67,-2.4
-114.02027777777778,51.11388888888889,28,CALGARY INT'L A,T,2001-04-19 00:00:00,4,0,,3031093,E,3031093.2001.4.19,,,11.2,59,0,AB,,32,,,0,19,T,,0,2001,,0,,4.6,E,13.4,66,-2
-114.02027777777778,51.11388888888889,52,CALGARY INT'L A,,2001-04-20 00:00:00,4,0,,3031093,E,3031093.2001.4.20,,,2.5,37,0,AB,T,36,,,0,20,T,,0,2001,,0,,-2.3,E,20.3,70,-7
-114.02027777777778,51.11388888888889,36,CALGARY INT'L A,,2001-04-21 00:00:00,4,0,,3031093,E,3031093.2001.4.21,,,8.3,44,0,AB,,18,,,0,21,,,0,2001,,0,,0.9,E,17.1,71,-6.5
-114.02027777777778,51.11388888888889,37,CALGARY INT'L A,T,2001-04-22 00:00:00,4,0,,3031093,E,3031093.2001.4.22,,,10.8,33,0,AB,,2,,,0,22,T,,0,2001,,0,,3,E,15,73,-4.9
-114.02027777777778,51.11388888888889,20,CALGARY INT'L A,,2001-04-23 00:00:00,4,0,,3031093,E,3031093.2001.4.23,,,15.7,46,0,AB,,27,,,0,23,,,0,2001,,0,,7.6,E,10.4,62,-0.6
-114.02027777777778,51.11388888888889,21,CALGARY INT'L A,,2001-04-24 00:00:00,4,0,,3031093,E,3031093.2001.4.24,,,19.4,48,0,AB,,25,,,0,24,,,0,2001,,0,,10.9,E,7.1,50,2.3
-114.02027777777778,51.11388888888889,22,CALGARY INT'L A,,2001-04-25 00:00:00,4,0,,3031093,E,3031093.2001.4.25,,,21.1,52,0,AB,,28,,,0,25,,,0,2001,,0,,12.5,E,5.5,59,3.8
-114.02027777777778,51.11388888888889,18,CALGARY INT'L A,,2001-04-26 00:00:00,4,0,,3031093,,3031093.2001.4.26,,,22.8,0,0,AB,,0,,,0,26,,,0,2001,,0,,12,,6,78,1.1
-114.02027777777778,51.11388888888889,16,CALGARY INT'L A,,2001-04-27 00:00:00,4,0,,3031093,E,3031093.2001.4.27,,,23.6,48,0,AB,,26,,,0,27,,,0,2001,,0,,14.7,E,3.3,72,5.8
-114.02027777777778,51.11388888888889,17,CALGARY INT'L A,T,2001-04-28 00:00:00,4,0,,3031093,E,3031093.2001.4.28,,,21.8,69,0,AB,,19,,,0,28,T,,0,2001,,0,,14.7,E,3.3,66,7.6
-114.02027777777778,51.11388888888889,20,CALGARY INT'L A,,2001-04-29 00:00:00,4,0,,3031093,E,3031093.2001.4.29,,,15,54,0,AB,,26,,,0,29,,,0,2001,,0,,7.4,E,10.6,65,-0.2
-114.02027777777778,51.11388888888889,18,CALGARY INT'L A,,2001-04-30 00:00:00,4,0,,3031093,E,3031093.2001.4.30,,,13.6,65,0,AB,,26,,,0,30,,,0,2001,,0,,6,E,12,61,-1.7
-114.02027777777778,51.11388888888889,19,CALGARY INT'L A,T,2001-05-01 00:00:00,5,0,,3031093,E,3031093.2001.5.1,,,12.6,56,0,AB,T,27,,,0,1,T,,0,2001,,0,,6.4,E,11.6,45,0.1
-114.02027777777778,51.11388888888889,26,CALGARY INT'L A,T,2001-05-02 00:00:00,5,0,,3031093,E,3031093.2001.5.2,,,11.4,56,0,AB,T,33,,,0,2,T,,0,2001,,0,,2.7,E,15.3,78,-6
-114.02027777777778,51.11388888888889,19,CALGARY INT'L A,,2001-05-03 00:00:00,5,0,,3031093,E,3031093.2001.5.3,,,19.3,44,0,AB,,28,,,0,3,,,0,2001,,0,,9.6,E,8.4,44,-0.2
-114.02027777777778,51.11388888888889,22,CALGARY INT'L A,,2001-05-04 00:00:00,5,0,,3031093,E,3031093.2001.5.4,,,20.1,35,0,AB,,27,,,0,4,,,0,2001,,0,,12.5,E,5.5,51,4.9
-114.02027777777778,51.11388888888889,27,CALGARY INT'L A,,2001-05-05 00:00:00,5,0,,3031093,E,3031093.2001.5.5,,,13.6,63,0,AB,T,29,,,3.2,5,,,3.2,2001,,0,,7.8,E,10.2,85,1.9
-114.02027777777778,51.11388888888889,23,CALGARY INT'L A,,2001-05-06 00:00:00,5,0,,3031093,E,3031093.2001.5.6,,,13.5,63,0,AB,,32,,,0,6,,,0,2001,,0,,6.5,E,11.5,57,-0.5
-114.02027777777778,51.11388888888889,21,CALGARY INT'L A,,2001-05-07 00:00:00,5,0,,3031093,E,3031093.2001.5.7,,,18.1,52,0,AB,,29,,,0,7,,,0,2001,,0,,7,E,11,68,-4.2
-114.02027777777778,51.11388888888889,16,CALGARY INT'L A,,2001-05-08 00:00:00,5,0,,3031093,E,3031093.2001.5.8,,,20.5,69,0,AB,,35,,,0,8,,,0,2001,,0,,11.3,E,6.7,70,2
-114.02027777777778,51.11388888888889,26,CALGARY INT'L A,,2001-05-09 00:00:00,5,0,,3031093,E,3031093.2001.5.9,,,13,46,0,AB,,35,,,0.4,9,,,0.4,2001,,0,,7.9,E,10.1,77,2.7
-114.02027777777778,51.11388888888889,24,CALGARY INT'L A,,2001-05-10 00:00:00,5,0,,3031093,,3031093.2001.5.10,,,14.9,0,0,AB,,0,,,0,10,,,0,2001,,0,,6.5,,11.5,81,-1.9
-114.02027777777778,51.11388888888889,27,CALGARY INT'L A,,2001-05-11 00:00:00,5,0,,3031093,E,3031093.2001.5.11,,,18.4,35,0,AB,,28,,,0,11,,,0,2001,,0,,9,E,9,62,-0.5
-114.02027777777778,51.11388888888889,18,CALGARY INT'L A,,2001-05-12 00:00:00,5,0,,3031093,E,3031093.2001.5.12,,,25.8,48,0,AB,,17,,,0,12,,,0,2001,,0,,14.3,E,3.7,68,2.8
-114.02027777777778,51.11388888888889,19,CALGARY INT'L A,,2001-05-13 00:00:00,5,0,,3031093,E,3031093.2001.5.13,,,23.8,44,0,AB,,29,,,0,13,,,0,2001,,0,,17.7,E,0.3,53,11.6
-114.02027777777778,51.11388888888889,23,CALGARY INT'L A,,2001-05-14 00:00:00,5,0,,3031093,E,3031093.2001.5.14,,,19.7,46,0,AB,,28,,,0,14,,,0,2001,,0,,13.1,E,4.9,53,6.4
-114.02027777777778,51.11388888888889,22,CALGARY INT'L A,,2001-05-15 00:00:00,5,0,,3031093,E,3031093.2001.5.15,,,19.2,46,0,AB,,36,,,0,15,,,0,2001,,0,,13,E,5,51,6.7
-114.02027777777778,51.11388888888889,41,CALGARY INT'L A,,2001-05-16 00:00:00,5,0,,3031093,E,3031093.2001.5.16,,,10.1,44,0,AB,,34,,,17.7,16,,,17.7,2001,,0,,6.2,E,11.8,83,2.3
-114.02027777777778,51.11388888888889,27,CALGARY INT'L A,,2001-05-17 00:00:00,5,0,,3031093,E,3031093.2001.5.17,,,17.4,54,0,AB,,27,,,0,17,,,0,2001,,0,,9.4,E,8.6,58,1.3
-114.02027777777778,51.11388888888889,23,CALGARY INT'L A,,2001-05-18 00:00:00,5,0,,3031093,E,3031093.2001.5.18,,,16.3,54,0,AB,,28,,,0,18,,,0,2001,,0,,8.9,E,9.1,62,1.4
-114.02027777777778,51.11388888888889,27,CALGARY INT'L A,T,2001-05-19 00:00:00,5,0,,3031093,E,3031093.2001.5.19,,,16.3,93,0.2,AB,,29,,,0,19,T,,0,2001,,0,,8.4,E,9.6,77,0.5
-114.02027777777778,51.11388888888889,23,CALGARY INT'L A,T,2001-05-20 00:00:00,5,0,,3031093,E,3031093.2001.5.20,,,14.5,67,0,AB,T,32,,,0,20,T,,0,2001,,0,,8.1,E,9.9,61,1.7
-114.02027777777778,51.11388888888889,22,CALGARY INT'L A,T,2001-05-21 00:00:00,5,0,,3031093,E,3031093.2001.5.21,,,19.8,37,0,AB,,29,,,0,21,T,,0,2001,,0,,8.7,E,9.3,63,-2.4
-114.02027777777778,51.11388888888889,17,CALGARY INT'L A,,2001-05-22 00:00:00,5,0,,3031093,E,3031093.2001.5.22,,,26.6,41,0,AB,,27,,,0,22,,,0,2001,,0,,15.3,E,2.7,75,3.9
-114.02027777777778,51.11388888888889,19,CALGARY INT'L A,,2001-05-23 00:00:00,5,0.3,,3031093,,3031093.2001.5.23,,,28.1,0,0,AB,,0,,,0,23,,,0,2001,,0,,18.3,,0,52,8.4
-114.02027777777778,51.11388888888889,25,CALGARY INT'L A,,2001-05-24 00:00:00,5,0.6,,3031093,E,3031093.2001.5.24,,,27.7,57,0,AB,,36,,,4.4,24,,,4.4,2001,,0,,18.6,E,0,72,9.5
-114.02027777777778,51.11388888888889,33,CALGARY INT'L A,,2001-05-25 00:00:00,5,0,,3031093,E,3031093.2001.5.25,,,20.9,57,0,AB,,35,,,4.8,25,,,4.8,2001,,0,,15.1,E,2.9,86,9.2
-114.02027777777778,51.11388888888889,36,CALGARY INT'L A,,2001-05-26 00:00:00,5,0,,3031093,E,3031093.2001.5.26,,,21.8,41,0,AB,,11,,,0,26,,,0,2001,,0,,13.8,E,4.2,78,5.8
-114.02027777777778,51.11388888888889,26,CALGARY INT'L A,,2001-05-27 00:00:00,5,0,,3031093,E,3031093.2001.5.27,,,25.6,56,0,AB,,16,,,0,27,,,0,2001,,0,,16.2,E,1.8,75,6.7
-114.02027777777778,51.11388888888889,27,CALGARY INT'L A,,2001-05-28 00:00:00,5,0,,3031093,E,3031093.2001.5.28,,,25.8,57,0,AB,,20,,,0,28,,,0,2001,,0,,17.7,E,0.3,57,9.6
-114.02027777777778,51.11388888888889,27,CALGARY INT'L A,,2001-05-29 00:00:00,5,0,,3031093,E,3031093.2001.5.29,,,15.1,59,0,AB,,31,,,0,29,,,0,2001,,0,,10.8,E,7.2,57,6.5
-114.02027777777778,51.11388888888889,19,CALGARY INT'L A,,2001-05-30 00:00:00,5,0,,3031093,E,3031093.2001.5.30,,,19.8,57,0,AB,,28,,,0,30,,,0,2001,,0,,12.4,E,5.6,36,5
-114.02027777777778,51.11388888888889,32,CALGARY INT'L A,,2001-05-31 00:00:00,5,0,,3031093,E,3031093.2001.5.31,,,21.2,44,0,AB,,27,,,0,31,,,0,2001,,0,,15.1,E,2.9,54,9
-114.02027777777778,51.11388888888889,25,CALGARY INT'L A,T,2001-06-01 00:00:00,6,0,,3031093,E,3031093.2001.6.1,,,24.8,65,0,AB,,14,,,0,1,T,,0,2001,,0,,16.3,E,1.7,58,7.7
-114.02027777777778,51.11388888888889,16,CALGARY INT'L A,T,2001-06-02 00:00:00,6,0,,3031093,E,3031093.2001.6.2,,,21.4,50,0,AB,,15,,,0,2,T,,0,2001,,0,,14.6,E,3.4,69,7.8
-114.02027777777778,51.11388888888889,61,CALGARY INT'L A,,2001-06-03 00:00:00,6,0,,3031093,E,3031093.2001.6.3,,,10.8,57,0,AB,,35,,,9.8,3,,,9.8,2001,,0,,8.5,E,9.5,89,6.2
-114.02027777777778,51.11388888888889,74,CALGARY INT'L A,,2001-06-04 00:00:00,6,0,,3031093,E,3031093.2001.6.4,,,12.7,37,0,AB,,5,,,27.4,4,,,27.4,2001,,0,,7.7,E,10.3,90,2.6
-114.02027777777778,51.11388888888889,75,CALGARY INT'L A,,2001-06-05 00:00:00,6,0,,3031093,E,3031093.2001.6.5,,,11.5,35,0,AB,,13,,,13.2,5,,,13.2,2001,,0,,9.6,E,8.4,89,7.6
-114.02027777777778,51.11388888888889,60,CALGARY INT'L A,,2001-06-06 00:00:00,6,0,,3031093,,3031093.2001.6.6,,,15.8,0,0,AB,,0,,,25.4,6,,,25.4,2001,,0,,10.6,,7.4,87,5.3
-114.02027777777778,51.11388888888889,34,CALGARY INT'L A,,2001-06-07 00:00:00,6,0,,3031093,,3031093.2001.6.7,,,19.1,0,0,AB,,0,,,0,7,,,0,2001,,0,,11.8,,6.2,86,4.4
-114.02027777777778,51.11388888888889,32,CALGARY INT'L A,,2001-06-08 00:00:00,6,0,,3031093,,3031093.2001.6.8,,,19.9,0,0,AB,,0,,,0,8,,,0,2001,,0,,12.3,,5.7,84,4.6
-114.02027777777778,51.11388888888889,35,CALGARY INT'L A,,2001-06-09 00:00:00,6,0,,3031093,E,3031093.2001.6.9,,,22.4,57,0,AB,,21,,,0.2,9,,,0.2,2001,,0,,13.8,E,4.2,78,5.1
-114.02027777777778,51.11388888888889,30,CALGARY INT'L A,,2001-06-10 00:00:00,6,0,,3031093,E,3031093.2001.6.10,,,15.9,52,0,AB,,27,,,1,10,,,1,2001,,0,,10.5,E,7.5,76,5
-114.02027777777778,51.11388888888889,26,CALGARY INT'L A,T,2001-06-11 00:00:00,6,0,,3031093,E,3031093.2001.6.11,,,17.4,48,0,AB,,16,,,0,11,T,,0,2001,,0,,10.8,E,7.2,51,4.2
-114.02027777777778,51.11388888888889,45,CALGARY INT'L A,,2001-06-12 00:00:00,6,0,,3031093,E,3031093.2001.6.12,,,15.1,37,0,AB,,1,,,0.2,12,,,0.2,2001,,0,,10.7,E,7.3,77,6.3
-114.02027777777778,51.11388888888889,46,CALGARY INT'L A,,2001-06-13 00:00:00,6,0,,3031093,E,3031093.2001.6.13,,,17,46,0,AB,,28,,,0.8,13,,,0.8,2001,,0,,10,E,8,81,3
-114.02027777777778,51.11388888888889,35,CALGARY INT'L A,T,2001-06-14 00:00:00,6,0,,3031093,E,3031093.2001.6.14,,,18.6,46,0,AB,,34,,,0,14,T,,0,2001,,0,,11.8,E,6.2,77,5
-114.02027777777778,51.11388888888889,59,CALGARY INT'L A,,2001-06-15 00:00:00,6,0,,3031093,E,3031093.2001.6.15,,,13.5,37,0,AB,,34,,,15.8,15,,,15.8,2001,,0,,10.4,E,7.6,88,7.3
-114.02027777777778,51.11388888888889,45,CALGARY INT'L A,,2001-06-16 00:00:00,6,0,,3031093,,3031093.2001.6.16,,,16,0,0,AB,,0,,,0.6,16,,,0.6,2001,,0,,10.2,,7.8,87,4.4
-114.02027777777778,51.11388888888889,58,CALGARY INT'L A,,2001-06-17 00:00:00,6,0,,3031093,E,3031093.2001.6.17,,,14.1,44,0,AB,,33,,,0.6,17,,,0.6,2001,,0,,8.6,E,9.4,86,3.1
-114.02027777777778,51.11388888888889,35,CALGARY INT'L A,,2001-06-18 00:00:00,6,0,,3031093,,3031093.2001.6.18,,,17.2,0,0,AB,,0,,,0.6,18,,,0.6,2001,,0,,11.3,,6.7,84,5.3
-114.02027777777778,51.11388888888889,31,CALGARY INT'L A,,2001-06-19 00:00:00,6,0,,3031093,,3031093.2001.6.19,,,21.6,0,0,AB,,0,,,0,19,,,0,2001,,0,,13.4,,4.6,73,5.1
-114.02027777777778,51.11388888888889,24,CALGARY INT'L A,,2001-06-20 00:00:00,6,0,,3031093,,3031093.2001.6.20,,,24.1,0,0,AB,,0,,,0,20,,,0,2001,,0,,14.8,,3.2,76,5.5
-114.02027777777778,51.11388888888889,32,CALGARY INT'L A,,2001-06-21 00:00:00,6,0,,3031093,E,3031093.2001.6.21,,,26.5,35,0,AB,,35,,,3.4,21,,,3.4,2001,,0,,17.5,E,0.5,74,8.5
-114.02027777777778,51.11388888888889,33,CALGARY INT'L A,T,2001-06-22 00:00:00,6,0.6,,3031093,E,3031093.2001.6.22,,,24,41,0,AB,,35,,,0,22,T,,0,2001,,0,,18.6,E,0,70,13.1
-114.02027777777778,51.11388888888889,22,CALGARY INT'L A,T,2001-06-23 00:00:00,6,0,,3031093,E,3031093.2001.6.23,,,22.1,37,0,AB,,21,,,0,23,T,,0,2001,,0,,15.7,E,2.3,83,9.3
-114.02027777777778,51.11388888888889,50,CALGARY INT'L A,,2001-06-24 00:00:00,6,0,,3031093,E,3031093.2001.6.24,,,18.8,48,0,AB,,7,,,1.8,24,,,1.8,2001,,0,,13.4,E,4.6,85,8
-114.02027777777778,51.11388888888889,53,CALGARY INT'L A,,2001-06-25 00:00:00,6,0,,3031093,E,3031093.2001.6.25,,,17.4,46,0,AB,,31,,,5,25,,,5,2001,,0,,12.2,E,5.8,87,7
-114.02027777777778,51.11388888888889,76,CALGARY INT'L A,,2001-06-26 00:00:00,6,0,,3031093,E,3031093.2001.6.26,,,10.4,35,0,AB,,11,,,3.6,26,,,3.6,2001,,0,,8.2,E,9.8,87,5.9
-114.02027777777778,51.11388888888889,72,CALGARY INT'L A,,2001-06-27 00:00:00,6,0,,3031093,,3031093.2001.6.27,,,16.2,0,0,AB,,0,,,0.4,27,,,0.4,2001,,0,,9.8,,8.2,90,3.3
-114.02027777777778,51.11388888888889,44,CALGARY INT'L A,,2001-06-28 00:00:00,6,0,,3031093,,3031093.2001.6.28,,,20.3,0,0,AB,,0,,,0.4,28,,,0.4,2001,,0,,15.2,,2.8,90,10
-114.02027777777778,51.11388888888889,62,CALGARY INT'L A,,2001-06-29 00:00:00,6,0,,3031093,E,3031093.2001.6.29,,,18.3,43,0,AB,,33,,,10.8,29,,,10.8,2001,,0,,13.5,E,4.5,87,8.7
-114.02027777777778,51.11388888888889,54,CALGARY INT'L A,,2001-06-30 00:00:00,6,0,,3031093,E,3031093.2001.6.30,,,20.2,35,0,AB,,14,,,0.4,30,,,0.4,2001,,0,,15.1,E,2.9,87,10
-114.02027777777778,51.11388888888889,32,CALGARY INT'L A,,2001-07-01 00:00:00,7,0,,3031093,E,3031093.2001.7.1,,,23.5,44,0,AB,,26,,,0.8,1,,,0.8,2001,,0,,15.9,E,2.1,88,8.2
-114.02027777777778,51.11388888888889,46,CALGARY INT'L A,,2001-07-02 00:00:00,7,0,,3031093,E,3031093.2001.7.2,,,23.9,33,0,AB,,3,,,0,2,,,0,2001,,0,,18,E,0,79,12.1
-114.02027777777778,51.11388888888889,40,CALGARY INT'L A,,2001-07-03 00:00:00,7,0,,3031093,,3031093.2001.7.3,,,25.1,0,0,AB,,0,,,0,3,,,0,2001,,0,,16.9,,1.1,86,8.6
-114.02027777777778,51.11388888888889,29,CALGARY INT'L A,,2001-07-04 00:00:00,7,4.7,,3031093,,3031093.2001.7.4,,,31.3,0,0,AB,,0,,,0,4,,,0,2001,,0,,22.7,,0,65,14.1
-114.02027777777778,51.11388888888889,40,CALGARY INT'L A,T,2001-07-05 00:00:00,7,0,,3031093,E,3031093.2001.7.5,,,22.5,78,0,AB,,1,,,0,5,T,,0,2001,,0,,15.8,E,2.2,75,9
-114.02027777777778,51.11388888888889,25,CALGARY INT'L A,,2001-07-06 00:00:00,7,0,,3031093,,3031093.2001.7.6,,,24.7,0,0,AB,,0,,,0,6,,,0,2001,,0,,16,,2,80,7.3
-114.02027777777778,51.11388888888889,21,CALGARY INT'L A,,2001-07-07 00:00:00,7,0.1,,3031093,E,3031093.2001.7.7,,,29.3,39,0,AB,,28,,,0,7,,,0,2001,,0,,18.1,E,0,74,6.9
-114.02027777777778,51.11388888888889,21,CALGARY INT'L A,,2001-07-08 00:00:00,7,1.7,,3031093,,3031093.2001.7.8,,,30.3,0,0,AB,,0,,,0,8,,,0,2001,,0,,19.7,,0,78,9.1
-114.02027777777778,51.11388888888889,29,CALGARY INT'L A,,2001-07-09 00:00:00,7,2.4,,3031093,,3031093.2001.7.9,,,30,0,0,AB,,0,,,0.2,9,,,0.2,2001,,0,,20.4,,0,86,10.7
-114.02027777777778,51.11388888888889,16,CALGARY INT'L A,,2001-07-10 00:00:00,7,5,,3031093,E,3031093.2001.7.10,,,32.6,39,0,AB,,28,,,6.6,10,,,6.6,2001,,0,,23,E,0,72,13.3
-114.02027777777778,51.11388888888889,50,CALGARY INT'L A,,2001-07-11 00:00:00,7,1,,3031093,E,3031093.2001.7.11,,,24.2,33,0,AB,,18,,,0,11,,,0,2001,,0,,19,E,0,74,13.7
-114.02027777777778,51.11388888888889,54,CALGARY INT'L A,,2001-07-12 00:00:00,7,0.2,,3031093,,3031093.2001.7.12,,,23.5,0,0,AB,,0,,,5,12,,,5,2001,,0,,18.2,,0,82,12.8
-114.02027777777778,51.11388888888889,29,CALGARY INT'L A,,2001-07-13 00:00:00,7,0.4,,3031093,E,3031093.2001.7.13,,,25.8,82,0,AB,,24,,,13.2,13,,,13.2,2001,,0,,18.4,E,0,88,11
-114.02027777777778,51.11388888888889,26,CALGARY INT'L A,,2001-07-14 00:00:00,7,0.4,,3031093,E,3031093.2001.7.14,,,26.2,50,0,AB,,36,,,0,14,,,0,2001,,0,,18.4,E,0,75,10.5
-114.02027777777778,51.11388888888889,34,CALGARY INT'L A,,2001-07-15 00:00:00,7,0,,3031093,E,3031093.2001.7.15,,,25.6,37,0,AB,,36,,,0.6,15,,,0.6,2001,,0,,18,E,0,80,10.4
-114.02027777777778,51.11388888888889,48,CALGARY INT'L A,,2001-07-16 00:00:00,7,0,,3031093,E,3031093.2001.7.16,,,22.8,33,0,AB,,33,,,16,16,,,16,2001,,0,,17,E,1,87,11.1
-114.02027777777778,51.11388888888889,25,CALGARY INT'L A,T,2001-07-17 00:00:00,7,0,,3031093,E,3031093.2001.7.17,,,22.1,56,0,AB,,27,,,0,17,T,,0,2001,,0,,16.1,E,1.9,88,10
-114.02027777777778,51.11388888888889,32,CALGARY INT'L A,T,2001-07-18 00:00:00,7,0,,3031093,E,3031093.2001.7.18,,,20.6,56,0,AB,,27,,,0,18,T,,0,2001,,0,,13.2,E,4.8,63,5.7
